S0CS0C12299	{'marker lineage': 'Bacteria', '# genomes': 5449, '# markers': 104, '# marker sets': 58, '0': 70, '1': 33, '2': 1, '3': 0, '4': 0, '5+': 0, 'Completeness': 36.990595611285265, 'Contamination': 1.7241379310344827, 'GC': 0.4860184169925381, 'GC std': 0.058202253670449566, 'Genome size': 1545855, '# ambiguous bases': 0, '# scaffolds': 560, '# contigs': 560, 'Longest scaffold': 7998, 'Longest contig': 7998, 'N50 (scaffolds)': 2678, 'N50 (contigs)': 2678, 'Mean scaffold length': 2760.4553571428573, 'Mean contig length': 2760.4553571428573, 'Coding density': 0.8698506651658791, 'Translation table': 11, '# predicted genes': 2116, 'GCN0': ['PF00237', 'TIGR00615', 'PF01193', 'PF01121', 'PF00281', 'PF01765', 'PF01409', 'PF10385', 'TIGR00459', 'PF01018', 'PF12344', 'PF00252', 'PF04561', 'PF00623', 'PF00861', 'PF00338', 'PF03484', 'PF01746', 'PF00297', 'PF00410', 'PF00347', 'PF02912', 'PF01000', 'TIGR00250', 'PF02130', 'PF13184', 'PF00238', 'PF01281', 'PF06071', 'PF04563', 'PF01649', 'PF01195', 'PF00466', 'TIGR00019', 'PF00181', 'TIGR03594', 'TIGR00392', 'PF00573', 'TIGR02432', 'PF04983', 'PF05491', 'PF01250', 'PF00189', 'PF00366', 'PF02978', 'PF02367', 'PF05000', 'PF00572', 'PF00562', 'TIGR03263', 'PF00886', 'PF06421', 'PF00276', 'PF08459', 'PF04565', 'PF04997', 'PF01196', 'PF00203', 'PF00411', 'TIGR02075', 'PF00162', 'PF00831', 'TIGR00855', 'PF04560', 'TIGR01079', 'PF00416', 'PF03948', 'TIGR00344', 'PF00673', 'PF03947'], 'GCN1': ['PF03719', 'PF01668', 'PF08529', 'PF13603', 'PF01795', 'PF01509', 'PF00333', 'TIGR00810', 'PF00312', 'TIGR00922', 'PF00453', 'PF03946', 'PF01245', 'PF05697', 'PF02033', 'PF00828', 'PF00298', 'PF00380', 'PF00829', 'PF00889', 'PF00687', 'PF00177', 'PF00318', 'TIGR00755', 'PF00164', 'TIGR03723', 'TIGR00967', 'PF01632', 'PF04998', 'PF01016', 'TIGR00329', 'TIGR00460', 'PF11987'], 'GCN2': ['TIGR00084'], 'GCN3': [], 'GCN4': [], 'GCN5+': []}
S0CS0C23408	{'marker lineage': 'Bacteria', '# genomes': 5449, '# markers': 104, '# marker sets': 58, '0': 104, '1': 0, '2': 0, '3': 0, '4': 0, '5+': 0, 'Completeness': 0.0, 'Contamination': 0.0, 'GC': 0.4024382810118866, 'GC std': 0.0, 'Genome size': 16405, '# ambiguous bases': 0, '# scaffolds': 1, '# contigs': 1, 'Longest scaffold': 16405, 'Longest contig': 16405, 'N50 (scaffolds)': 16405, 'N50 (contigs)': 16405, 'Mean scaffold length': 16405.0, 'Mean contig length': 16405.0, 'Coding density': 0.7373971350198111, 'Translation table': 11, '# predicted genes': 22, 'GCN0': ['PF00237', 'TIGR00615', 'PF03719', 'PF01193', 'PF01121', 'PF00281', 'PF01668', 'PF01765', 'PF01409', 'PF10385', 'TIGR00459', 'PF08529', 'PF13603', 'PF01018', 'PF01795', 'PF01509', 'PF12344', 'PF00333', 'PF00252', 'PF04561', 'PF00623', 'PF00861', 'PF00338', 'PF03484', 'TIGR00810', 'PF00312', 'PF01746', 'PF00297', 'PF00410', 'PF00347', 'TIGR00922', 'PF02912', 'PF01000', 'TIGR00250', 'PF02130', 'PF13184', 'TIGR00084', 'PF00453', 'PF00238', 'PF01281', 'PF06071', 'PF04563', 'PF03946', 'PF01245', 'PF05697', 'PF01649', 'PF01195', 'PF00466', 'TIGR00019', 'PF00181', 'TIGR03594', 'PF02033', 'TIGR00392', 'PF00573', 'TIGR02432', 'PF04983', 'PF00828', 'PF00298', 'PF05491', 'PF00380', 'PF01250', 'PF00829', 'PF00189', 'PF00366', 'PF02978', 'PF02367', 'PF00889', 'PF05000', 'PF00572', 'PF00562', 'PF00687', 'TIGR03263', 'PF00886', 'PF00177', 'PF06421', 'PF00276', 'PF00318', 'PF08459', 'TIGR00755', 'PF00164', 'PF04565', 'TIGR03723', 'PF04997', 'PF01196', 'TIGR00967', 'PF00203', 'PF01632', 'PF04998', 'PF01016', 'PF00411', 'TIGR02075', 'PF00162', 'PF00831', 'TIGR00855', 'TIGR00329', 'PF04560', 'TIGR01079', 'PF00416', 'TIGR00460', 'PF03948', 'PF11987', 'TIGR00344', 'PF00673', 'PF03947'], 'GCN1': [], 'GCN2': [], 'GCN3': [], 'GCN4': [], 'GCN5+': []}
S0CS0C22790	{'marker lineage': 'Bacteria', '# genomes': 5449, '# markers': 104, '# marker sets': 58, '0': 104, '1': 0, '2': 0, '3': 0, '4': 0, '5+': 0, 'Completeness': 0.0, 'Contamination': 0.0, 'GC': 0.3432030807817373, 'GC std': 0.024038625859935398, 'Genome size': 90107, '# ambiguous bases': 0, '# scaffolds': 32, '# contigs': 32, 'Longest scaffold': 5240, 'Longest contig': 5240, 'N50 (scaffolds)': 2983, 'N50 (contigs)': 2983, 'Mean scaffold length': 2815.84375, 'Mean contig length': 2815.84375, 'Coding density': 0.8603993030508174, 'Translation table': 11, '# predicted genes': 130, 'GCN0': ['PF00237', 'TIGR00615', 'PF03719', 'PF01193', 'PF01121', 'PF00281', 'PF01668', 'PF01765', 'PF01409', 'PF10385', 'TIGR00459', 'PF08529', 'PF13603', 'PF01018', 'PF01795', 'PF01509', 'PF12344', 'PF00333', 'PF00252', 'PF04561', 'PF00623', 'PF00861', 'PF00338', 'PF03484', 'TIGR00810', 'PF00312', 'PF01746', 'PF00297', 'PF00410', 'PF00347', 'TIGR00922', 'PF02912', 'PF01000', 'TIGR00250', 'PF02130', 'PF13184', 'TIGR00084', 'PF00453', 'PF00238', 'PF01281', 'PF06071', 'PF04563', 'PF03946', 'PF01245', 'PF05697', 'PF01649', 'PF01195', 'PF00466', 'TIGR00019', 'PF00181', 'TIGR03594', 'PF02033', 'TIGR00392', 'PF00573', 'TIGR02432', 'PF04983', 'PF00828', 'PF00298', 'PF05491', 'PF00380', 'PF01250', 'PF00829', 'PF00189', 'PF00366', 'PF02978', 'PF02367', 'PF00889', 'PF05000', 'PF00572', 'PF00562', 'PF00687', 'TIGR03263', 'PF00886', 'PF00177', 'PF06421', 'PF00276', 'PF00318', 'PF08459', 'TIGR00755', 'PF00164', 'PF04565', 'TIGR03723', 'PF04997', 'PF01196', 'TIGR00967', 'PF00203', 'PF01632', 'PF04998', 'PF01016', 'PF00411', 'TIGR02075', 'PF00162', 'PF00831', 'TIGR00855', 'TIGR00329', 'PF04560', 'TIGR01079', 'PF00416', 'TIGR00460', 'PF03948', 'PF11987', 'TIGR00344', 'PF00673', 'PF03947'], 'GCN1': [], 'GCN2': [], 'GCN3': [], 'GCN4': [], 'GCN5+': []}
S0CS0C22792	{'marker lineage': 'Bacteria', '# genomes': 5449, '# markers': 104, '# marker sets': 58, '0': 104, '1': 0, '2': 0, '3': 0, '4': 0, '5+': 0, 'Completeness': 0.0, 'Contamination': 0.0, 'GC': 0.5919459771061517, 'GC std': 0.010376486492015655, 'Genome size': 12143, '# ambiguous bases': 0, '# scaffolds': 4, '# contigs': 4, 'Longest scaffold': 4604, 'Longest contig': 4604, 'N50 (scaffolds)': 3271, 'N50 (contigs)': 3271, 'Mean scaffold length': 3035.75, 'Mean contig length': 3035.75, 'Coding density': 0.9095775343819484, 'Translation table': 11, '# predicted genes': 14, 'GCN0': ['PF00237', 'TIGR00615', 'PF03719', 'PF01193', 'PF01121', 'PF00281', 'PF01668', 'PF01765', 'PF01409', 'PF10385', 'TIGR00459', 'PF08529', 'PF13603', 'PF01018', 'PF01795', 'PF01509', 'PF12344', 'PF00333', 'PF00252', 'PF04561', 'PF00623', 'PF00861', 'PF00338', 'PF03484', 'TIGR00810', 'PF00312', 'PF01746', 'PF00297', 'PF00410', 'PF00347', 'TIGR00922', 'PF02912', 'PF01000', 'TIGR00250', 'PF02130', 'PF13184', 'TIGR00084', 'PF00453', 'PF00238', 'PF01281', 'PF06071', 'PF04563', 'PF03946', 'PF01245', 'PF05697', 'PF01649', 'PF01195', 'PF00466', 'TIGR00019', 'PF00181', 'TIGR03594', 'PF02033', 'TIGR00392', 'PF00573', 'TIGR02432', 'PF04983', 'PF00828', 'PF00298', 'PF05491', 'PF00380', 'PF01250', 'PF00829', 'PF00189', 'PF00366', 'PF02978', 'PF02367', 'PF00889', 'PF05000', 'PF00572', 'PF00562', 'PF00687', 'TIGR03263', 'PF00886', 'PF00177', 'PF06421', 'PF00276', 'PF00318', 'PF08459', 'TIGR00755', 'PF00164', 'PF04565', 'TIGR03723', 'PF04997', 'PF01196', 'TIGR00967', 'PF00203', 'PF01632', 'PF04998', 'PF01016', 'PF00411', 'TIGR02075', 'PF00162', 'PF00831', 'TIGR00855', 'TIGR00329', 'PF04560', 'TIGR01079', 'PF00416', 'TIGR00460', 'PF03948', 'PF11987', 'TIGR00344', 'PF00673', 'PF03947'], 'GCN1': [], 'GCN2': [], 'GCN3': [], 'GCN4': [], 'GCN5+': []}
S0CS0C21621	{'marker lineage': 'Bacteria', '# genomes': 5449, '# markers': 104, '# marker sets': 58, '0': 101, '1': 3, '2': 0, '3': 0, '4': 0, '5+': 0, 'Completeness': 5.172413793103448, 'Contamination': 0.0, 'GC': 0.4106889171500357, 'GC std': 0.013125642289302393, 'Genome size': 161195, '# ambiguous bases': 0, '# scaffolds': 28, '# contigs': 28, 'Longest scaffold': 24279, 'Longest contig': 24279, 'N50 (scaffolds)': 5832, 'N50 (contigs)': 5832, 'Mean scaffold length': 5756.964285714285, 'Mean contig length': 5756.964285714285, 'Coding density': 0.8374763485219765, 'Translation table': 11, '# predicted genes': 245, 'GCN0': ['PF00237', 'TIGR00615', 'PF03719', 'PF01193', 'PF01121', 'PF00281', 'PF01668', 'PF01765', 'PF01409', 'PF10385', 'PF08529', 'PF13603', 'PF01018', 'PF01795', 'PF01509', 'PF12344', 'PF00333', 'PF00252', 'PF04561', 'PF00623', 'PF00861', 'PF00338', 'PF03484', 'TIGR00810', 'PF00312', 'PF01746', 'PF00297', 'PF00410', 'PF00347', 'TIGR00922', 'PF02912', 'PF01000', 'TIGR00250', 'PF02130', 'PF13184', 'PF00453', 'PF00238', 'PF01281', 'PF06071', 'PF04563', 'PF03946', 'PF01245', 'PF05697', 'PF01649', 'PF01195', 'PF00466', 'TIGR00019', 'PF00181', 'TIGR03594', 'PF02033', 'TIGR00392', 'PF00573', 'TIGR02432', 'PF04983', 'PF00828', 'PF00298', 'PF00380', 'PF01250', 'PF00829', 'PF00189', 'PF00366', 'PF02978', 'PF02367', 'PF00889', 'PF05000', 'PF00572', 'PF00562', 'PF00687', 'TIGR03263', 'PF00886', 'PF00177', 'PF06421', 'PF00276', 'PF00318', 'PF08459', 'TIGR00755', 'PF00164', 'PF04565', 'TIGR03723', 'PF04997', 'PF01196', 'TIGR00967', 'PF00203', 'PF01632', 'PF04998', 'PF01016', 'PF00411', 'TIGR02075', 'PF00162', 'PF00831', 'TIGR00855', 'TIGR00329', 'PF04560', 'TIGR01079', 'PF00416', 'TIGR00460', 'PF03948', 'PF11987', 'TIGR00344', 'PF00673', 'PF03947'], 'GCN1': ['TIGR00459', 'TIGR00084', 'PF05491'], 'GCN2': [], 'GCN3': [], 'GCN4': [], 'GCN5+': []}
S0CS0C16697	{'marker lineage': 'Bacteria', '# genomes': 5449, '# markers': 104, '# marker sets': 58, '0': 79, '1': 25, '2': 0, '3': 0, '4': 0, '5+': 0, 'Completeness': 32.05329153605015, 'Contamination': 0.0, 'GC': 0.46734405412920565, 'GC std': 0.009613659797460605, 'Genome size': 1294723, '# ambiguous bases': 43, '# scaffolds': 79, '# contigs': 79, 'Longest scaffold': 41003, 'Longest contig': 41002, 'N50 (scaffolds)': 18401, 'N50 (contigs)': 18401, 'Mean scaffold length': 16388.898734177215, 'Mean contig length': 16388.354430379746, 'Coding density': 0.85582784889123, 'Translation table': 11, '# predicted genes': 1348, 'GCN0': ['PF00237', 'PF03719', 'PF01193', 'PF01121', 'PF00281', 'PF01668', 'PF01765', 'PF01409', 'PF10385', 'PF08529', 'PF13603', 'PF01018', 'PF01509', 'PF12344', 'PF00333', 'PF00252', 'PF04561', 'PF00623', 'PF00861', 'PF00338', 'PF03484', 'TIGR00810', 'PF01746', 'PF00297', 'PF00410', 'PF00347', 'PF02912', 'PF01000', 'TIGR00250', 'PF13184', 'PF00238', 'PF01281', 'PF04563', 'PF01245', 'PF05697', 'PF00181', 'TIGR03594', 'PF02033', 'TIGR00392', 'PF00573', 'TIGR02432', 'PF04983', 'PF00828', 'PF00380', 'PF01250', 'PF00829', 'PF00189', 'PF00366', 'PF02978', 'PF02367', 'PF00889', 'PF05000', 'PF00572', 'PF00562', 'PF00886', 'PF06421', 'PF00276', 'PF00318', 'PF08459', 'TIGR00755', 'PF04565', 'PF04997', 'PF01196', 'TIGR00967', 'PF00203', 'PF01016', 'PF00411', 'TIGR02075', 'PF00162', 'PF00831', 'TIGR00855', 'PF04560', 'TIGR01079', 'PF00416', 'PF03948', 'PF11987', 'TIGR00344', 'PF00673', 'PF03947'], 'GCN1': ['TIGR00615', 'TIGR00459', 'PF01795', 'PF00312', 'TIGR00922', 'PF02130', 'TIGR00084', 'PF00453', 'PF06071', 'PF03946', 'PF01649', 'PF01195', 'PF00466', 'TIGR00019', 'PF00298', 'PF05491', 'PF00687', 'TIGR03263', 'PF00177', 'PF00164', 'TIGR03723', 'PF01632', 'PF04998', 'TIGR00329', 'TIGR00460'], 'GCN2': [], 'GCN3': [], 'GCN4': [], 'GCN5+': []}
S0CS0C11558	{'marker lineage': 'Bacteria', '# genomes': 5449, '# markers': 104, '# marker sets': 58, '0': 70, '1': 29, '2': 5, '3': 0, '4': 0, '5+': 0, 'Completeness': 49.13793103448276, 'Contamination': 8.620689655172415, 'GC': 0.39540247143646984, 'GC std': 0.033457230589896976, 'Genome size': 1425244, '# ambiguous bases': 0, '# scaffolds': 431, '# contigs': 431, 'Longest scaffold': 11331, 'Longest contig': 11331, 'N50 (scaffolds)': 3305, 'N50 (contigs)': 3305, 'Mean scaffold length': 3306.830626450116, 'Mean contig length': 3306.830626450116, 'Coding density': 0.8856525619472876, 'Translation table': 11, '# predicted genes': 1789, 'GCN0': ['PF00237', 'TIGR00615', 'PF03719', 'PF01193', 'PF00281', 'PF01409', 'PF10385', 'PF08529', 'PF13603', 'PF01795', 'PF12344', 'PF00333', 'PF00252', 'PF04561', 'PF00623', 'PF00861', 'PF00338', 'PF03484', 'PF00297', 'PF00410', 'PF00347', 'PF02912', 'PF01000', 'TIGR00250', 'PF02130', 'PF13184', 'PF00453', 'PF00238', 'PF01281', 'PF06071', 'PF04563', 'PF00466', 'TIGR00019', 'PF00181', 'TIGR03594', 'PF00573', 'TIGR02432', 'PF04983', 'PF00828', 'PF00380', 'PF01250', 'PF00189', 'PF00366', 'PF05000', 'PF00572', 'PF00562', 'TIGR03263', 'PF06421', 'PF00276', 'PF08459', 'TIGR00755', 'PF00164', 'PF04565', 'PF04997', 'PF01196', 'TIGR00967', 'PF00203', 'PF01632', 'PF04998', 'PF00411', 'PF00162', 'PF00831', 'TIGR00855', 'PF04560', 'TIGR01079', 'PF00416', 'TIGR00460', 'PF03948', 'PF00673', 'PF03947'], 'GCN1': ['PF01668', 'TIGR00459', 'PF01018', 'PF01509', 'TIGR00810', 'PF00312', 'PF01746', 'TIGR00922', 'PF03946', 'PF01245', 'PF05697', 'PF01649', 'PF01195', 'PF02033', 'TIGR00392', 'PF00298', 'PF05491', 'PF00829', 'PF02978', 'PF00889', 'PF00687', 'PF00886', 'PF00177', 'PF00318', 'TIGR03723', 'PF01016', 'TIGR00329', 'PF11987', 'TIGR00344'], 'GCN2': ['PF01121', 'PF01765', 'TIGR00084', 'PF02367', 'TIGR02075'], 'GCN3': [], 'GCN4': [], 'GCN5+': []}
S0CS0C23773	{'marker lineage': 'Bacteria', '# genomes': 5449, '# markers': 104, '# marker sets': 58, '0': 104, '1': 0, '2': 0, '3': 0, '4': 0, '5+': 0, 'Completeness': 0.0, 'Contamination': 0.0, 'GC': 0.5961559423028013, 'GC std': 0.006765366767621454, 'Genome size': 27523, '# ambiguous bases': 0, '# scaffolds': 6, '# contigs': 6, 'Longest scaffold': 8483, 'Longest contig': 8483, 'N50 (scaffolds)': 4355, 'N50 (contigs)': 4355, 'Mean scaffold length': 4587.166666666667, 'Mean contig length': 4587.166666666667, 'Coding density': 0.8717072993496349, 'Translation table': 11, '# predicted genes': 26, 'GCN0': ['PF00237', 'TIGR00615', 'PF03719', 'PF01193', 'PF01121', 'PF00281', 'PF01668', 'PF01765', 'PF01409', 'PF10385', 'TIGR00459', 'PF08529', 'PF13603', 'PF01018', 'PF01795', 'PF01509', 'PF12344', 'PF00333', 'PF00252', 'PF04561', 'PF00623', 'PF00861', 'PF00338', 'PF03484', 'TIGR00810', 'PF00312', 'PF01746', 'PF00297', 'PF00410', 'PF00347', 'TIGR00922', 'PF02912', 'PF01000', 'TIGR00250', 'PF02130', 'PF13184', 'TIGR00084', 'PF00453', 'PF00238', 'PF01281', 'PF06071', 'PF04563', 'PF03946', 'PF01245', 'PF05697', 'PF01649', 'PF01195', 'PF00466', 'TIGR00019', 'PF00181', 'TIGR03594', 'PF02033', 'TIGR00392', 'PF00573', 'TIGR02432', 'PF04983', 'PF00828', 'PF00298', 'PF05491', 'PF00380', 'PF01250', 'PF00829', 'PF00189', 'PF00366', 'PF02978', 'PF02367', 'PF00889', 'PF05000', 'PF00572', 'PF00562', 'PF00687', 'TIGR03263', 'PF00886', 'PF00177', 'PF06421', 'PF00276', 'PF00318', 'PF08459', 'TIGR00755', 'PF00164', 'PF04565', 'TIGR03723', 'PF04997', 'PF01196', 'TIGR00967', 'PF00203', 'PF01632', 'PF04998', 'PF01016', 'PF00411', 'TIGR02075', 'PF00162', 'PF00831', 'TIGR00855', 'TIGR00329', 'PF04560', 'TIGR01079', 'PF00416', 'TIGR00460', 'PF03948', 'PF11987', 'TIGR00344', 'PF00673', 'PF03947'], 'GCN1': [], 'GCN2': [], 'GCN3': [], 'GCN4': [], 'GCN5+': []}
S0CS0C23534	{'marker lineage': 'Bacteria', '# genomes': 5449, '# markers': 104, '# marker sets': 58, '0': 100, '1': 4, '2': 0, '3': 0, '4': 0, '5+': 0, 'Completeness': 0.6269592476489029, 'Contamination': 0.0, 'GC': 0.5992945770611576, 'GC std': 0.022708824802785466, 'Genome size': 47631, '# ambiguous bases': 0, '# scaffolds': 17, '# contigs': 17, 'Longest scaffold': 5878, 'Longest contig': 5878, 'N50 (scaffolds)': 2789, 'N50 (contigs)': 2789, 'Mean scaffold length': 2801.823529411765, 'Mean contig length': 2801.823529411765, 'Coding density': 0.8996661837878692, 'Translation table': 11, '# predicted genes': 46, 'GCN0': ['PF00237', 'TIGR00615', 'PF03719', 'PF01193', 'PF01121', 'PF00281', 'PF01668', 'PF01765', 'PF01409', 'PF10385', 'TIGR00459', 'PF08529', 'PF13603', 'PF01018', 'PF01795', 'PF01509', 'PF12344', 'PF00333', 'PF00252', 'PF04561', 'PF00861', 'PF00338', 'PF03484', 'TIGR00810', 'PF00312', 'PF01746', 'PF00297', 'PF00410', 'PF00347', 'TIGR00922', 'PF02912', 'PF01000', 'TIGR00250', 'PF02130', 'PF13184', 'TIGR00084', 'PF00453', 'PF00238', 'PF01281', 'PF06071', 'PF04563', 'PF03946', 'PF01245', 'PF05697', 'PF01649', 'PF01195', 'PF00466', 'TIGR00019', 'PF00181', 'TIGR03594', 'PF02033', 'TIGR00392', 'PF00573', 'TIGR02432', 'PF00828', 'PF00298', 'PF05491', 'PF00380', 'PF01250', 'PF00829', 'PF00189', 'PF00366', 'PF02978', 'PF02367', 'PF00889', 'PF00572', 'PF00562', 'PF00687', 'TIGR03263', 'PF00886', 'PF00177', 'PF06421', 'PF00276', 'PF00318', 'PF08459', 'TIGR00755', 'PF00164', 'PF04565', 'TIGR03723', 'PF01196', 'TIGR00967', 'PF00203', 'PF01632', 'PF04998', 'PF01016', 'PF00411', 'TIGR02075', 'PF00162', 'PF00831', 'TIGR00855', 'TIGR00329', 'PF04560', 'TIGR01079', 'PF00416', 'TIGR00460', 'PF03948', 'PF11987', 'TIGR00344', 'PF00673', 'PF03947'], 'GCN1': ['PF00623', 'PF04983', 'PF05000', 'PF04997'], 'GCN2': [], 'GCN3': [], 'GCN4': [], 'GCN5+': []}
S0CS0C24671	{'marker lineage': 'Bacteria', '# genomes': 5449, '# markers': 104, '# marker sets': 58, '0': 104, '1': 0, '2': 0, '3': 0, '4': 0, '5+': 0, 'Completeness': 0.0, 'Contamination': 0.0, 'GC': 0.46101469308349974, 'GC std': 0.0, 'Genome size': 19533, '# ambiguous bases': 0, '# scaffolds': 1, '# contigs': 1, 'Longest scaffold': 19533, 'Longest contig': 19533, 'N50 (scaffolds)': 19533, 'N50 (contigs)': 19533, 'Mean scaffold length': 19533.0, 'Mean contig length': 19533.0, 'Coding density': 0.8445707264629089, 'Translation table': 11, '# predicted genes': 18, 'GCN0': ['PF00237', 'TIGR00615', 'PF03719', 'PF01193', 'PF01121', 'PF00281', 'PF01668', 'PF01765', 'PF01409', 'PF10385', 'TIGR00459', 'PF08529', 'PF13603', 'PF01018', 'PF01795', 'PF01509', 'PF12344', 'PF00333', 'PF00252', 'PF04561', 'PF00623', 'PF00861', 'PF00338', 'PF03484', 'TIGR00810', 'PF00312', 'PF01746', 'PF00297', 'PF00410', 'PF00347', 'TIGR00922', 'PF02912', 'PF01000', 'TIGR00250', 'PF02130', 'PF13184', 'TIGR00084', 'PF00453', 'PF00238', 'PF01281', 'PF06071', 'PF04563', 'PF03946', 'PF01245', 'PF05697', 'PF01649', 'PF01195', 'PF00466', 'TIGR00019', 'PF00181', 'TIGR03594', 'PF02033', 'TIGR00392', 'PF00573', 'TIGR02432', 'PF04983', 'PF00828', 'PF00298', 'PF05491', 'PF00380', 'PF01250', 'PF00829', 'PF00189', 'PF00366', 'PF02978', 'PF02367', 'PF00889', 'PF05000', 'PF00572', 'PF00562', 'PF00687', 'TIGR03263', 'PF00886', 'PF00177', 'PF06421', 'PF00276', 'PF00318', 'PF08459', 'TIGR00755', 'PF00164', 'PF04565', 'TIGR03723', 'PF04997', 'PF01196', 'TIGR00967', 'PF00203', 'PF01632', 'PF04998', 'PF01016', 'PF00411', 'TIGR02075', 'PF00162', 'PF00831', 'TIGR00855', 'TIGR00329', 'PF04560', 'TIGR01079', 'PF00416', 'TIGR00460', 'PF03948', 'PF11987', 'TIGR00344', 'PF00673', 'PF03947'], 'GCN1': [], 'GCN2': [], 'GCN3': [], 'GCN4': [], 'GCN5+': []}
S0CS0C24224	{'marker lineage': 'Bacteria', '# genomes': 5449, '# markers': 104, '# marker sets': 58, '0': 101, '1': 3, '2': 0, '3': 0, '4': 0, '5+': 0, 'Completeness': 5.172413793103448, 'Contamination': 0.0, 'GC': 0.464228023552707, 'GC std': 0.0, 'Genome size': 19191, '# ambiguous bases': 0, '# scaffolds': 1, '# contigs': 1, 'Longest scaffold': 19191, 'Longest contig': 19191, 'N50 (scaffolds)': 19191, 'N50 (contigs)': 19191, 'Mean scaffold length': 19191.0, 'Mean contig length': 19191.0, 'Coding density': 0.8651451201083842, 'Translation table': 11, '# predicted genes': 20, 'GCN0': ['PF00237', 'TIGR00615', 'PF03719', 'PF01193', 'PF01121', 'PF00281', 'PF01765', 'PF01409', 'PF10385', 'TIGR00459', 'PF08529', 'PF13603', 'PF01018', 'PF01795', 'PF01509', 'PF12344', 'PF00333', 'PF00252', 'PF04561', 'PF00623', 'PF00861', 'PF00338', 'PF03484', 'PF00312', 'PF01746', 'PF00297', 'PF00410', 'PF00347', 'TIGR00922', 'PF02912', 'PF01000', 'TIGR00250', 'PF02130', 'PF13184', 'TIGR00084', 'PF00453', 'PF00238', 'PF01281', 'PF06071', 'PF04563', 'PF03946', 'PF01245', 'PF05697', 'PF01649', 'PF01195', 'PF00466', 'TIGR00019', 'PF00181', 'TIGR03594', 'PF02033', 'TIGR00392', 'PF00573', 'TIGR02432', 'PF04983', 'PF00828', 'PF00298', 'PF05491', 'PF00380', 'PF01250', 'PF00829', 'PF00189', 'PF00366', 'PF02978', 'PF02367', 'PF00889', 'PF05000', 'PF00572', 'PF00562', 'PF00687', 'TIGR03263', 'PF00886', 'PF00177', 'PF06421', 'PF00276', 'PF00318', 'PF08459', 'TIGR00755', 'PF00164', 'PF04565', 'TIGR03723', 'PF04997', 'PF01196', 'TIGR00967', 'PF00203', 'PF01632', 'PF04998', 'PF01016', 'PF00411', 'TIGR02075', 'PF00831', 'TIGR00855', 'TIGR00329', 'PF04560', 'TIGR01079', 'PF00416', 'TIGR00460', 'PF03948', 'PF11987', 'TIGR00344', 'PF00673', 'PF03947'], 'GCN1': ['PF01668', 'TIGR00810', 'PF00162'], 'GCN2': [], 'GCN3': [], 'GCN4': [], 'GCN5+': []}
S0CS0C13902	{'marker lineage': 'Bacteria', '# genomes': 5449, '# markers': 104, '# marker sets': 58, '0': 43, '1': 56, '2': 4, '3': 1, '4': 0, '5+': 0, 'Completeness': 59.717868338558, 'Contamination': 7.758620689655173, 'GC': 0.5067456977355235, 'GC std': 0.06692952587161106, 'Genome size': 2656508, '# ambiguous bases': 0, '# scaffolds': 950, '# contigs': 950, 'Longest scaffold': 8916, 'Longest contig': 8916, 'N50 (scaffolds)': 2711, 'N50 (contigs)': 2711, 'Mean scaffold length': 2796.3242105263157, 'Mean contig length': 2796.3242105263157, 'Coding density': 0.8764472006107266, 'Translation table': 11, '# predicted genes': 3491, 'GCN0': ['PF00237', 'TIGR00615', 'PF01193', 'PF01765', 'PF10385', 'TIGR00459', 'PF01018', 'PF00252', 'PF04561', 'PF00623', 'PF00861', 'PF00338', 'PF01746', 'PF02912', 'PF01000', 'TIGR00250', 'PF02130', 'PF13184', 'PF06071', 'PF04563', 'PF01195', 'PF00466', 'TIGR00019', 'TIGR03594', 'TIGR00392', 'TIGR02432', 'PF04983', 'PF00189', 'PF02367', 'PF05000', 'PF00562', 'PF06421', 'PF08459', 'PF04565', 'PF04997', 'PF01196', 'PF00411', 'TIGR02075', 'PF00162', 'PF00831', 'TIGR00855', 'PF04560', 'PF00416'], 'GCN1': ['PF03719', 'PF01121', 'PF00281', 'PF01668', 'PF01409', 'PF08529', 'PF13603', 'PF01795', 'PF01509', 'PF12344', 'PF00333', 'PF03484', 'TIGR00810', 'PF00312', 'PF00297', 'PF00410', 'PF00347', 'TIGR00922', 'PF00453', 'PF00238', 'PF01281', 'PF03946', 'PF01245', 'PF01649', 'PF00181', 'PF02033', 'PF00573', 'PF00828', 'PF00298', 'PF05491', 'PF01250', 'PF00829', 'PF00366', 'PF02978', 'PF00889', 'PF00572', 'PF00687', 'TIGR03263', 'PF00886', 'PF00276', 'PF00318', 'TIGR00755', 'TIGR03723', 'TIGR00967', 'PF00203', 'PF01632', 'PF04998', 'PF01016', 'TIGR00329', 'TIGR01079', 'TIGR00460', 'PF03948', 'PF11987', 'TIGR00344', 'PF00673', 'PF03947'], 'GCN2': ['PF05697', 'PF00380', 'PF00177', 'PF00164'], 'GCN3': ['TIGR00084'], 'GCN4': [], 'GCN5+': []}
